1,1,mapped-by-core-mpi-openmp,8192 x 8192,0.160342,4.05312e-06,0.286719,0.447067
1,2,mapped-by-core-mpi-openmp,8192 x 8192,0.144738,4.05312e-06,0.21059,0.355333
1,3,mapped-by-core-mpi-openmp,8192 x 8192,0.136957,3.8147e-06,0.189398,0.326361
1,4,mapped-by-core-mpi-openmp,8192 x 8192,0.131258,4.05312e-06,0.178998,0.310262
1,5,mapped-by-core-mpi-openmp,8192 x 8192,0.136755,4.05312e-06,0.198434,0.335196
1,6,mapped-by-core-mpi-openmp,8192 x 8192,0.139776,4.05312e-06,0.191619,0.331401
1,7,mapped-by-core-mpi-openmp,8192 x 8192,0.132985,5.00679e-06,0.195052,0.328045
1,8,mapped-by-core-mpi-openmp,8192 x 8192,0.127847,4.05312e-06,0.204919,0.332773
2,1,mapped-by-core-mpi-openmp,8192 x 8192,0.137872,3.60012e-05,0.212488,0.350399
2,2,mapped-by-core-mpi-openmp,8192 x 8192,0.131109,3.79086e-05,0.176225,0.307375
2,3,mapped-by-core-mpi-openmp,8192 x 8192,0.135824,4.19617e-05,0.196501,0.33237
2,4,mapped-by-core-mpi-openmp,8192 x 8192,0.133083,5.10216e-05,0.192327,0.325462
2,5,mapped-by-core-mpi-openmp,8192 x 8192,0.140779,5.50747e-05,0.227807,0.368643
2,6,mapped-by-core-mpi-openmp,8192 x 8192,0.134664,5.60284e-05,0.258586,0.393308
2,7,mapped-by-core-mpi-openmp,8192 x 8192,0.154025,6.98566e-05,0.270411,0.424507
2,8,mapped-by-core-mpi-openmp,8192 x 8192,0.139707,5.00679e-05,0.2712,0.41096
3,1,mapped-by-core-mpi-openmp,8192 x 8192,0.134546,4.50611e-05,0.187677,0.32227
3,2,mapped-by-core-mpi-openmp,8192 x 8192,0.134159,4.50611e-05,0.186249,0.320455
3,3,mapped-by-core-mpi-openmp,8192 x 8192,0.141203,9.89437e-05,0.205629,0.346933
3,4,mapped-by-core-mpi-openmp,8192 x 8192,0.141329,6.48499e-05,0.249699,0.391096
3,5,mapped-by-core-mpi-openmp,8192 x 8192,0.148546,5.88894e-05,0.268303,0.416912
3,6,mapped-by-core-mpi-openmp,8192 x 8192,0.151711,5.6982e-05,0.282305,0.434075
3,7,mapped-by-core-mpi-openmp,8192 x 8192,0.15827,6.00815e-05,0.297451,0.455783
3,8,mapped-by-core-mpi-openmp,8192 x 8192,0.2068,5.4121e-05,0.273367,0.480223
4,1,mapped-by-core-mpi-openmp,8192 x 8192,0.133518,4.3869e-05,0.172431,0.305995
4,2,mapped-by-core-mpi-openmp,8192 x 8192,0.13264,5.81741e-05,0.192963,0.325663
4,3,mapped-by-core-mpi-openmp,8192 x 8192,0.160352,6.10352e-05,0.229452,0.389867
4,4,mapped-by-core-mpi-openmp,8192 x 8192,0.16191,5.81741e-05,0.251906,0.413876
4,5,mapped-by-core-mpi-openmp,8192 x 8192,0.232176,6.69956e-05,0.241684,0.473929
4,6,mapped-by-core-mpi-openmp,8192 x 8192,0.220254,6.48499e-05,0.267508,0.487829
4,7,mapped-by-core-mpi-openmp,8192 x 8192,0.232206,7.58171e-05,0.275308,0.507592
4,8,mapped-by-core-mpi-openmp,8192 x 8192,0.282686,5.38826e-05,0.23891,0.521653
5,1,mapped-by-core-mpi-openmp,8192 x 8192,0.134574,5.19753e-05,0.16644,0.301068
5,2,mapped-by-core-mpi-openmp,8192 x 8192,0.141349,5.31673e-05,0.197311,0.338716
5,3,mapped-by-core-mpi-openmp,8192 x 8192,0.168381,6.48499e-05,0.261385,0.429833
5,4,mapped-by-core-mpi-openmp,8192 x 8192,0.294246,5.22137e-05,0.238784,0.533085
5,5,mapped-by-core-mpi-openmp,8192 x 8192,0.384798,7.58171e-05,0.284019,0.668895
5,6,mapped-by-core-mpi-openmp,8192 x 8192,0.41502,7.39098e-05,0.263049,0.678145
5,7,mapped-by-core-mpi-openmp,8192 x 8192,0.413116,7.00951e-05,0.280134,0.693322
5,8,mapped-by-core-mpi-openmp,8192 x 8192,0.446214,5.6982e-05,0.329286,0.77556
6,1,mapped-by-core-mpi-openmp,8192 x 8192,0.140035,5.29289e-05,0.173646,0.313736
6,2,mapped-by-core-mpi-openmp,8192 x 8192,0.156821,6.38962e-05,0.203522,0.36041
6,3,mapped-by-core-mpi-openmp,8192 x 8192,0.291367,5.4121e-05,0.206894,0.498318
