1,1,mapped-by-core-mpi-openmp,2048 x 2048,0.0107691,4.05312e-06,0.018235,0.029012
1,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0096271,2.86102e-06,0.0139451,0.0235782
1,3,mapped-by-core-mpi-openmp,2048 x 2048,0.00929499,4.05312e-06,0.012619,0.0219202
1,4,mapped-by-core-mpi-openmp,2048 x 2048,0.00906587,4.05312e-06,0.012845,0.0219159
1,5,mapped-by-core-mpi-openmp,2048 x 2048,0.00938106,3.8147e-06,0.013824,0.023211
1,6,mapped-by-core-mpi-openmp,2048 x 2048,0.011621,4.05312e-06,0.0133381,0.024966
1,7,mapped-by-core-mpi-openmp,2048 x 2048,0.00930691,5.00679e-06,0.015213,0.0245259
1,8,mapped-by-core-mpi-openmp,2048 x 2048,0.00946999,5.00679e-06,0.0155661,0.025043
2,1,mapped-by-core-mpi-openmp,2048 x 2048,0.00959206,4.69685e-05,0.013232,0.022872
2,2,mapped-by-core-mpi-openmp,2048 x 2048,0.00926518,3.79086e-05,0.011076,0.020381
2,3,mapped-by-core-mpi-openmp,2048 x 2048,0.00953794,5.6982e-05,0.011394,0.0209911
2,4,mapped-by-core-mpi-openmp,2048 x 2048,0.00939894,5.22137e-05,0.012368,0.021821
2,5,mapped-by-core-mpi-openmp,2048 x 2048,0.0187531,6.58035e-05,0.0219221,0.0407431
2,6,mapped-by-core-mpi-openmp,2048 x 2048,0.0244579,5.10216e-05,0.0317528,0.0562639
2,7,mapped-by-core-mpi-openmp,2048 x 2048,0.028403,5.10216e-05,0.032099,0.060555
2,8,mapped-by-core-mpi-openmp,2048 x 2048,0.0387549,5.00679e-05,0.124317,0.163124
3,1,mapped-by-core-mpi-openmp,2048 x 2048,0.00950718,4.29153e-05,0.011857,0.02141
3,2,mapped-by-core-mpi-openmp,2048 x 2048,0.00961781,3.8147e-05,0.011492,0.0211501
3,3,mapped-by-core-mpi-openmp,2048 x 2048,0.015908,5.60284e-05,0.0127089,0.028677
3,4,mapped-by-core-mpi-openmp,2048 x 2048,0.0261779,5.50747e-05,0.0281839,0.05442
3,5,mapped-by-core-mpi-openmp,2048 x 2048,0.0274251,5.6982e-05,0.032671,0.0601559
3,6,mapped-by-core-mpi-openmp,2048 x 2048,0.0290291,5.48363e-05,0.0770602,0.106147
3,7,mapped-by-core-mpi-openmp,2048 x 2048,0.097573,5.57899e-05,0.0841782,0.181809
3,8,mapped-by-core-mpi-openmp,2048 x 2048,0.093981,6.00815e-05,0.116778,0.210822
4,1,mapped-by-core-mpi-openmp,2048 x 2048,0.00938797,4.19617e-05,0.010802,0.0202339
4,2,mapped-by-core-mpi-openmp,2048 x 2048,0.00948405,5.60284e-05,0.011797,0.0213392
4,3,mapped-by-core-mpi-openmp,2048 x 2048,0.0193431,5.29289e-05,0.0217531,0.041152
4,4,mapped-by-core-mpi-openmp,2048 x 2048,0.0249269,5.79357e-05,0.0951059,0.120095
4,5,mapped-by-core-mpi-openmp,2048 x 2048,0.0599511,5.6982e-05,0.126633,0.186644
4,6,mapped-by-core-mpi-openmp,2048 x 2048,0.0697012,7.39098e-05,0.143802,0.213582
4,7,mapped-by-core-mpi-openmp,2048 x 2048,0.127685,7.41482e-05,0.0926838,0.220445
4,8,mapped-by-core-mpi-openmp,2048 x 2048,0.0973198,6.19888e-05,0.120572,0.217956
5,1,mapped-by-core-mpi-openmp,2048 x 2048,0.0102351,5.19753e-05,0.0101991,0.020488
5,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0105281,6.60419e-05,0.0121179,0.0227139
5,3,mapped-by-core-mpi-openmp,2048 x 2048,0.075002,6.38962e-05,0.138493,0.213561
5,4,mapped-by-core-mpi-openmp,2048 x 2048,0.210804,5.19753e-05,0.01685,0.227708
5,5,mapped-by-core-mpi-openmp,2048 x 2048,0.219775,5.10216e-05,0.196769,0.416598
5,6,mapped-by-core-mpi-openmp,2048 x 2048,0.230272,5.4121e-05,0.189771,0.420099
5,7,mapped-by-core-mpi-openmp,2048 x 2048,0.26692,5.29289e-05,0.151308,0.418283
5,8,mapped-by-core-mpi-openmp,2048 x 2048,0.257611,6.58035e-05,0.174351,0.43203
6,1,mapped-by-core-mpi-openmp,2048 x 2048,0.0111251,6.00815e-05,0.010541,0.021728
6,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0115271,6.38962e-05,0.0141411,0.0257361
6,3,mapped-by-core-mpi-openmp,2048 x 2048,0.209357,5.60284e-05,0.014055,0.223471
6,4,mapped-by-core-mpi-openmp,2048 x 2048,0.239736,6.31809e-05,0.174438,0.414239
6,5,mapped-by-core-mpi-openmp,2048 x 2048,0.378932,5.19753e-05,0.198212,0.577199
