1,1,mapped-by-core-mpi-openmp,2048 x 2048,0.0107691,4.05312e-06,0.018235,0.029012
1,1,mapped-by-core-mpi-openmp,2048 x 2048,0.01103,4.05312e-06,0.0185728,0.029609
1,1,mapped-by-core-mpi-openmp,2048 x 2048,0.0113032,2.86102e-06,0.0191441,0.030453
1,1,mapped-by-core-mpi-openmp,2048 x 2048,0.0130959,4.05312e-06,0.0186391,0.0317421
1,1,mapped-by-core-mpi-openmp,2048 x 2048,0.018569,5.00679e-06,0.0182788,0.03686
1,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0096271,2.86102e-06,0.0139451,0.0235782
1,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0104291,4.05312e-06,0.01458,0.0250161
1,2,mapped-by-core-mpi-openmp,2048 x 2048,0.01195,4.05312e-06,0.014128,0.0260849
1,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0096519,3.09944e-06,0.017339,0.0269959
1,2,mapped-by-core-mpi-openmp,2048 x 2048,0.0135009,4.05312e-06,0.0142159,0.027724
1,3,mapped-by-core-mpi-openmp,2048 x 2048,0.00929499,4.05312e-06,0.012619,0.0219202
1,3,mapped-by-core-mpi-openmp,2048 x 2048,0.00917411,4.05312e-06,0.0129819,0.022161
1,3,mapped-by-core-mpi-openmp,2048 x 2048,0.00927711,3.8147e-06,0.012948,0.0222309
1,3,mapped-by-core-mpi-openmp,2048 x 2048,0.00950193,5.00679e-06,0.012979,0.0224879
1,3,mapped-by-core-mpi-openmp,2048 x 2048,0.0124538,4.05312e-06,0.01578,0.02824
1,4,mapped-by-core-mpi-openmp,2048 x 2048,0.00906587,4.05312e-06,0.012845,0.0219159
1,4,mapped-by-core-mpi-openmp,2048 x 2048,0.00960398,2.86102e-06,0.012923,0.0225329
1,4,mapped-by-core-mpi-openmp,2048 x 2048,0.00996494,4.05312e-06,0.0129149,0.022886
1,4,mapped-by-core-mpi-openmp,2048 x 2048,0.011728,4.05312e-06,0.012569,0.0243039
1,4,mapped-by-core-mpi-openmp,2048 x 2048,0.0118608,4.05312e-06,0.0128191,0.0246861
1,5,mapped-by-core-mpi-openmp,2048 x 2048,0.00938106,3.8147e-06,0.013824,0.023211
