35,1,mapped-by-core-mpi-openmp,2048 x 2048,"0,041147","0,000103951","0,035532","0,0767899"
35,2,mapped-by-core-mpi-openmp,2048 x 2048,"0,066397","8,91685e-05","0,064744","0,131234"
35,3,mapped-by-core-mpi-openmp,2048 x 2048,"0,04969","7,60555e-05","0,05094","0,100709"
35,4,mapped-by-core-mpi-openmp,2048 x 2048,"0,0464821","9,29832e-05","0,054997","0,101575"
35,5,mapped-by-core-mpi-openmp,2048 x 2048,"0,0784609","8,39233e-05","0,049675","0,128223"
35,6,mapped-by-core-mpi-openmp,2048 x 2048,"0,065613","8,70228e-05","0,075938","0,141641"
35,7,mapped-by-core-mpi-openmp,2048 x 2048,"0,0662858","9,10759e-05","0,0674341","0,133814"
35,8,mapped-by-core-mpi-openmp,2048 x 2048,"0,0930049","7,48634e-05","0,091923","0,185007"
35,9,mapped-by-core-mpi-openmp,2048 x 2048,"0,101474","9,60827e-05","0,0835071","0,185081"
35,10,mapped-by-core-mpi-openmp,2048 x 2048,"0,116823","0,00709796","0,076098","0,200022"
35,11,mapped-by-core-mpi-openmp,2048 x 2048,"0,122608","8,79765e-05","0,105212","0,227912"
35,12,mapped-by-core-mpi-openmp,2048 x 2048,"0,113847","9,29832e-05","0,114799","0,228742"
35,13,mapped-by-core-mpi-openmp,2048 x 2048,"0,113949","0,00707293","0,103298","0,224324"
35,14,mapped-by-core-mpi-openmp,2048 x 2048,"0,148608","8,51154e-05","0,108801","0,257497"
35,15,mapped-by-core-mpi-openmp,2048 x 2048,"0,153738","7,29561e-05","0,133627","0,287443"
35,16,mapped-by-core-mpi-openmp,2048 x 2048,"0,170314","0,023751","0,102527","0,296595"
35,17,mapped-by-core-mpi-openmp,2048 x 2048,"0,172259","8,79765e-05","0,149435","0,321787"
35,18,mapped-by-core-mpi-openmp,2048 x 2048,"0,165591","8,29697e-05","0,145122","0,3108"
35,19,mapped-by-core-mpi-openmp,2048 x 2048,"0,190103","8,10623e-05","0,133144","0,323332"
35,20,mapped-by-core-mpi-openmp,2048 x 2048,"0,197713","9,39369e-05","0,163729","0,361539"
35,21,mapped-by-core-mpi-openmp,2048 x 2048,"0,213227","8,29697e-05","0,175378","0,388693"
35,22,mapped-by-core-mpi-openmp,2048 x 2048,"0,195024","7,89165e-05","0,173851","0,368957"
35,23,mapped-by-core-mpi-openmp,2048 x 2048,"0,237263","8,91685e-05","0,16994","0,407295"
35,24,mapped-by-core-mpi-openmp,2048 x 2048,"0,235187","8,79765e-05","0,18124","0,416519"
35,25,mapped-by-core-mpi-openmp,2048 x 2048,"0,204512","0,0116532","0,18764","0,403809"
35,26,mapped-by-core-mpi-openmp,2048 x 2048,"0,240991","8,08239e-05","0,17994","0,421015"
35,27,mapped-by-core-mpi-openmp,2048 x 2048,"0,265537","9,01222e-05","0,193632","0,459263"
35,28,mapped-by-core-mpi-openmp,2048 x 2048,"0,289104","9,20296e-05","0,18676","0,475959"
35,29,mapped-by-core-mpi-openmp,2048 x 2048,"0,290046","9,39369e-05","0,196312","0,486457"
35,30,mapped-by-core-mpi-openmp,2048 x 2048,"0,253586","8,10623e-05","0,213003","0,466673"
35,31,mapped-by-core-mpi-openmp,2048 x 2048,"0,269714","8,29697e-05","0,216275","0,486076"
35,32,mapped-by-core-mpi-openmp,2048 x 2048,"0,284031","0,110917","0,109786","0,504739"
36,1,mapped-by-core-mpi-openmp,2048 x 2048,"0,042639","8,79765e-05","0,0374942","0,080224"
36,2,mapped-by-core-mpi-openmp,2048 x 2048,"0,0461199","9,60827e-05","0,0335989","0,079818"
36,3,mapped-by-core-mpi-openmp,2048 x 2048,"0,047482","8,98838e-05","0,0364439","0,0840199"
36,4,mapped-by-core-mpi-openmp,2048 x 2048,"0,054183","0,000102043","0,057008","0,111297"
36,5,mapped-by-core-mpi-openmp,2048 x 2048,"0,0782151","8,60691e-05","0,0584478","0,136754"
36,6,mapped-by-core-mpi-openmp,2048 x 2048,"0,0872719","9,01222e-05","0,0840449","0,17141"
36,7,mapped-by-core-mpi-openmp,2048 x 2048,"0,091599","7,98702e-05","0,066685","0,158368"
36,8,mapped-by-core-mpi-openmp,2048 x 2048,"0,104043","8,98838e-05","0,082031","0,186168"
36,9,mapped-by-core-mpi-openmp,2048 x 2048,"0,0906131","8,89301e-05","0,114876","0,205582"
36,10,mapped-by-core-mpi-openmp,2048 x 2048,"0,0981388","8,51154e-05","0,126444","0,224672"
36,11,mapped-by-core-mpi-openmp,2048 x 2048,"0,136814","8,79765e-05","0,115965","0,25287"
36,12,mapped-by-core-mpi-openmp,2048 x 2048,"0,126973","7,58171e-05","0,147596","0,274649"
36,13,mapped-by-core-mpi-openmp,2048 x 2048,"0,154572","8,91685e-05","0,117688","0,272354"
36,14,mapped-by-core-mpi-openmp,2048 x 2048,"0,117058","9,39369e-05","0,111415","0,22857"
36,15,mapped-by-core-mpi-openmp,2048 x 2048,"0,145699","9,39369e-05","0,115188","0,260985"
36,16,mapped-by-core-mpi-openmp,2048 x 2048,"0,159646","0,013973","0,105902","0,279525"
36,17,mapped-by-core-mpi-openmp,2048 x 2048,"0,184558","0,00477409","0,132075","0,321411"
36,18,mapped-by-core-mpi-openmp,2048 x 2048,"0,172854","8,89301e-05","0,133527","0,306474"
36,19,mapped-by-core-mpi-openmp,2048 x 2048,"0,16813","8,70228e-05","0,157687","0,325909"
36,20,mapped-by-core-mpi-openmp,2048 x 2048,"0,201578","8,2016e-05","0,163172","0,364836"
36,21,mapped-by-core-mpi-openmp,2048 x 2048,"0,220652","0,00462604","0,14064","0,365921"
36,22,mapped-by-core-mpi-openmp,2048 x 2048,"0,225989","8,79765e-05","0,171598","0,397679"
36,23,mapped-by-core-mpi-openmp,2048 x 2048,"0,220878","7,89165e-05","0,172544","0,393505"
36,24,mapped-by-core-mpi-openmp,2048 x 2048,"0,251116","8,91685e-05","0,175853","0,427062"
36,25,mapped-by-core-mpi-openmp,2048 x 2048,"0,240953","9,60827e-05","0,180815","0,421868"
36,26,mapped-by-core-mpi-openmp,2048 x 2048,"0,246275","8,2016e-05","0,214008","0,46037"
36,27,mapped-by-core-mpi-openmp,2048 x 2048,"0,274888","8,98838e-05","0,19621","0,471193"
36,28,mapped-by-core-mpi-openmp,2048 x 2048,"0,271125","9,89437e-05","0,197803","0,469032"
36,29,mapped-by-core-mpi-openmp,2048 x 2048,"0,276394","9,39369e-05","0,199713","0,476205"
36,30,mapped-by-core-mpi-openmp,2048 x 2048,"0,284941","8,58307e-05","0,203197","0,488227"
36,31,mapped-by-core-mpi-openmp,2048 x 2048,"0,282264","9,41753e-05","0,226482","0,508845"
36,32,mapped-by-core-mpi-openmp,2048 x 2048,"0,305134","8,79765e-05","0,220032","0,525259"
37,1,mapped-by-core-mpi-openmp,2048 x 2048,"0,0384011","9,20296e-05","0,0275779","0,066077"
37,2,mapped-by-core-mpi-openmp,2048 x 2048,"0,0329351","8,29697e-05","0,0456841","0,078706"
37,3,mapped-by-core-mpi-openmp,2048 x 2048,"0,05004","8,10623e-05","0,0438819","0,0940068"
37,4,mapped-by-core-mpi-openmp,2048 x 2048,"0,0725651","6,60419e-05","0,07058","0,143214"
37,5,mapped-by-core-mpi-openmp,2048 x 2048,"0,0914891","9,29832e-05","0,0529029","0,14449"
